scheduled_time,airline,flight_number,destination_or_origin,status,counter,actual_time,register,aircraft,airport,flight_type,scheduled,actual,scheduled_datetime,actual_datetime,delay,delay_minutes,scheduled_day_of_week,is_weekend,is_Nourooz_4,is_Nourooz_13,Normal_holiday,scheduled_season,scheduled_time_of_day,Early_OnTime_Late_Indicator,Actual_Day_Matches_Scheduled_Day,Scheduled_Hour_of_Day
2025-05-31 18:00:00,اطلس ایر,ATS8286,مشهد,پرواز كرد,"21, 22",2025-05-31 22:23:00,EPSAP,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:00:00,2025-05-31 22:23:00,2025-05-31 18:00:00,2025-05-31 22:23:00,0 days 04:23:00,263.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-28 15:35:00,کاسپین,CPN036,ارومیه,پرواز كرد,"12, 13",2025-05-28 15:52:00,EPKPC,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 15:35:00,2025-05-28 15:52:00,2025-05-28 15:35:00,2025-05-28 15:52:00,0 days 00:17:00,17.0,Wednesday,0,0,0,0,Spring,Afternoon,Late,1,15
2025-05-31 18:00:00,یزد ایر,DZD9441,یزد,پرواز كرد,"12, 13",2025-05-31 18:29:00,EPMEA,RJ85,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:00:00,2025-05-31 18:29:00,2025-05-31 18:00:00,2025-05-31 18:29:00,0 days 00:29:00,29.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-31 18:05:00,طوس ایر,IRT8161,سراوان,پرواز كرد,,2025-05-31 18:09:00,EPTOF,ARGOSY,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:05:00,2025-05-31 18:09:00,2025-05-31 18:05:00,2025-05-31 18:09:00,0 days 00:04:00,4.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,18
2025-05-31 18:10:00,ماهان,IRM1026,اردبیل,پرواز كرد,21,2025-05-31 18:16:00,EPMOH,rj100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:10:00,2025-05-31 18:16:00,2025-05-31 18:10:00,2025-05-31 18:16:00,0 days 00:06:00,6.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,18
2025-05-31 18:20:00,ماهان,IRM1055,کرمان,پرواز كرد,25,2025-05-31 18:27:00,EPMOS,RJ85,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:20:00,2025-05-31 18:27:00,2025-05-31 18:20:00,2025-05-31 18:27:00,0 days 00:07:00,7.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,18
2025-05-31 18:25:00,کیش ایر,KIS7031,اهواز,پرواز كرد,"9, 10",2025-05-31 19:30:00,EPLCK,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:25:00,2025-05-31 19:30:00,2025-05-31 18:25:00,2025-05-31 19:30:00,0 days 01:05:00,65.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-31 18:35:00,کارون,KRU2628,شیراز,پرواز كرد,"14, 15",2025-05-31 18:42:00,EPJIA,737,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:35:00,2025-05-31 18:42:00,2025-05-31 18:35:00,2025-05-31 18:42:00,0 days 00:07:00,7.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,18
2025-05-31 18:40:00,آتا,TBZ5646,تبریز,پرواز كرد,11,2025-05-31 19:56:00,EPTAN,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:40:00,2025-05-31 19:56:00,2025-05-31 18:40:00,2025-05-31 19:56:00,0 days 01:16:00,76.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-31 18:45:00,آسمان,IRC3908,اصفهان,پرواز كرد,"28, 29",2025-05-31 18:43:00,EPATE,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 18:45:00,2025-05-31 18:43:00,2025-05-31 18:45:00,2025-05-31 18:43:00,-1 days +23:58:00,-2.0,Saturday,0,0,0,0,Spring,Evening,Early,1,18
2025-05-31 19:00:00,وارش,VRH5814,بندرعباس,پرواز كرد,6,2025-05-31 19:36:00,EPVAK,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:00:00,2025-05-31 19:36:00,2025-05-31 19:00:00,2025-05-31 19:36:00,0 days 00:36:00,36.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-31 19:10:00,فلای پرشیا,FPI7438,مشهد,پرواز كرد,"18, 19",2025-05-31 19:13:00,EPFPA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:10:00,2025-05-31 19:13:00,2025-05-31 19:10:00,2025-05-31 19:13:00,0 days 00:03:00,3.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-31 19:15:00,تابان,TBN6326,مشهد,پرواز كرد,"3, 4",2025-05-31 20:01:00,EPSMA,MD.88,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:15:00,2025-05-31 20:01:00,2025-05-31 19:15:00,2025-05-31 20:01:00,0 days 00:46:00,46.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-31 19:20:00,رایمون,RAI7510,رشت,پرواز كرد,"1, 2",2025-05-31 19:24:00,EPNEA,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:20:00,2025-05-31 19:24:00,2025-05-31 19:20:00,2025-05-31 19:24:00,0 days 00:04:00,4.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-25 20:30:00,هواپیمایی پارس,PRS5401,تهران,پرواز كرد,"9, 10",2025-05-25 21:10:00,,B737,فرودگاه مشهد,Domestic Departure,2025-05-25 20:30:00,2025-05-25 21:10:00,2025-05-25 20:30:00,2025-05-25 21:10:00,0 days 00:40:00,40.0,Sunday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-25 20:30:00,آتا,TBZ5675,اصفهان,پرواز كرد,"11, 12",2025-05-25 21:36:00,,MD80,فرودگاه مشهد,Domestic Departure,2025-05-25 20:30:00,2025-05-25 21:36:00,2025-05-25 20:30:00,2025-05-25 21:36:00,0 days 01:06:00,66.0,Sunday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-25 20:30:00,زاگرس,IZG4140,اصفهان,پرواز كرد,21,2025-05-25 20:53:00,,MD82,فرودگاه مشهد,Domestic Departure,2025-05-25 20:30:00,2025-05-25 20:53:00,2025-05-25 20:30:00,2025-05-25 20:53:00,0 days 00:23:00,23.0,Sunday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-25 20:30:00,ایران ایرتور,IRB976,آبادان,پرواز كرد,28,2025-05-25 20:58:00,,MD82,فرودگاه مشهد,Domestic Departure,2025-05-25 20:30:00,2025-05-25 20:58:00,2025-05-25 20:30:00,2025-05-25 20:58:00,0 days 00:28:00,28.0,Sunday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-25 20:35:00,ماهان,IRM1076,کرمان,پرواز كرد,"3, 4",2025-05-25 20:47:00,,BAE100,فرودگاه مشهد,Domestic Departure,2025-05-25 20:35:00,2025-05-25 20:47:00,2025-05-25 20:35:00,2025-05-25 20:47:00,0 days 00:12:00,12.0,Sunday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-31 19:25:00,کیش ایر,KIS7057,كيش,پرواز كرد,"11, 12",2025-05-31 19:49:00,EPLCL,MD82,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:25:00,2025-05-31 19:49:00,2025-05-31 19:25:00,2025-05-31 19:49:00,0 days 00:24:00,24.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-31 19:30:00,آتا,TBZ5679,ارومیه,پرواز كرد,"24, 25",2025-05-31 22:58:00,EPTAR,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:30:00,2025-05-31 22:58:00,2025-05-31 19:30:00,2025-05-31 22:58:00,0 days 03:28:00,208.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-31 19:30:00,ایران ایرتور,IRB988,اهواز,پرواز كرد,"7, 8",2025-05-31 19:45:00,EPMDF,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:30:00,2025-05-31 19:45:00,2025-05-31 19:30:00,2025-05-31 19:45:00,0 days 00:15:00,15.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-31 19:40:00,کارون,KRU2618,اهواز,پرواز كرد,"16, 17",2025-05-31 20:25:00,EPAWZ,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:40:00,2025-05-31 20:25:00,2025-05-31 19:40:00,2025-05-31 20:25:00,0 days 00:45:00,45.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-31 19:50:00,آوا,AXV7730,مشهد,پرواز كرد,"18, 19",2025-05-31 20:04:00,EPRBC,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:50:00,2025-05-31 20:04:00,2025-05-31 19:50:00,2025-05-31 20:04:00,0 days 00:14:00,14.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-31 19:50:00,ساها,IRZ156,شیراز,پرواز كرد,"10, 11",2025-05-31 19:59:00,EPSII,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-31 19:50:00,2025-05-31 19:59:00,2025-05-31 19:50:00,2025-05-31 19:59:00,0 days 00:09:00,9.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-31 20:00:00,زاگرس,IZG4010,شیراز,پرواز كرد,3,2025-05-31 20:23:00,EPZAQ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 20:00:00,2025-05-31 20:23:00,2025-05-31 20:00:00,2025-05-31 20:23:00,0 days 00:23:00,23.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-31 20:05:00,چابهار,IRU7614,چابهار,پرواز كرد,5,2025-05-31 20:19:00,EPCBD,MD82,فرودگاه مهرآباد,Domestic Departure,2025-05-31 20:05:00,2025-05-31 20:19:00,2025-05-31 20:05:00,2025-05-31 20:19:00,0 days 00:14:00,14.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-31 20:10:00,کیش ایر,KIS7081,كيش,پرواز كرد,"9, 10",2025-05-31 20:21:00,EPLCJ,MD82,فرودگاه مهرآباد,Domestic Departure,2025-05-31 20:10:00,2025-05-31 20:21:00,2025-05-31 20:10:00,2025-05-31 20:21:00,0 days 00:11:00,11.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-31 20:20:00,آتا,TBZ5619,مشهد,پرواز كرد,"26, 27",2025-05-31 21:53:00,EPTAZ,md88,فرودگاه مهرآباد,Domestic Departure,2025-05-31 20:20:00,2025-05-31 21:53:00,2025-05-31 20:20:00,2025-05-31 21:53:00,0 days 01:33:00,93.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-31 20:45:00,ایران ایر,IRA458,بندرعباس,پرواز كرد,"5, 6",2025-05-31 20:57:00,EPCFR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 20:45:00,2025-05-31 20:57:00,2025-05-31 20:45:00,2025-05-31 20:57:00,0 days 00:12:00,12.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-31 20:50:00,قشم ایر,QSM1216,آبادان,پرواز كرد,"16, 17",2025-05-31 21:20:00,EPFQU,rj100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 20:50:00,2025-05-31 21:20:00,2025-05-31 20:50:00,2025-05-31 21:20:00,0 days 00:30:00,30.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-31 20:50:00,ماهان,IRM1079,کرمان,پرواز كرد,24,2025-05-31 21:03:00,EPMEI,RJ85,فرودگاه مهرآباد,Domestic Departure,2025-05-31 20:50:00,2025-05-31 21:03:00,2025-05-31 20:50:00,2025-05-31 21:03:00,0 days 00:13:00,13.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-31 20:55:00,وارش,VRH5902,مشهد,پرواز كرد,7,2025-05-31 21:30:00,EPVBM,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-31 20:55:00,2025-05-31 21:30:00,2025-05-31 20:55:00,2025-05-31 21:30:00,0 days 00:35:00,35.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-31 21:00:00,زاگرس,IZG4050,بندرعباس,پرواز كرد,4,2025-05-31 21:43:00,EPZAG,MD82,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:00:00,2025-05-31 21:43:00,2025-05-31 21:00:00,2025-05-31 21:43:00,0 days 00:43:00,43.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-31 21:05:00,یزد ایر,DZD9439,اصفهان,پرواز كرد,"10, 11",2025-05-31 21:12:00,EPMEU,RJ85,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:05:00,2025-05-31 21:12:00,2025-05-31 21:05:00,2025-05-31 21:12:00,0 days 00:07:00,7.0,Saturday,0,0,0,0,Spring,Night,On Time,1,21
2025-05-31 21:05:00,ایران ایر,IRA3320,ساری,پرواز كرد,3,2025-05-31 21:08:00,EPITM,ATR-42-400,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:05:00,2025-05-31 21:08:00,2025-05-31 21:05:00,2025-05-31 21:08:00,0 days 00:03:00,3.0,Saturday,0,0,0,0,Spring,Night,On Time,1,21
2025-05-31 21:10:00,کارون,KRU2608,یزد,پرواز كرد,"14, 15",2025-05-31 21:37:00,EPNFC,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:10:00,2025-05-31 21:37:00,2025-05-31 21:10:00,2025-05-31 21:37:00,0 days 00:27:00,27.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-31 21:10:00,کاسپین,CPN6900,بوشهر,پرواز كرد,"8, 9",2025-05-31 21:16:00,EPCPD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:10:00,2025-05-31 21:16:00,2025-05-31 21:10:00,2025-05-31 21:16:00,0 days 00:06:00,6.0,Saturday,0,0,0,0,Spring,Night,On Time,1,21
2025-05-31 21:15:00,کیش ایر,KIS7105,آبادان,پرواز كرد,"11, 12",2025-05-31 21:32:00,EPLCO,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:15:00,2025-05-31 21:32:00,2025-05-31 21:15:00,2025-05-31 21:32:00,0 days 00:17:00,17.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-31 21:25:00,اطلس ایر,ATS8280,اهواز,پرواز كرد,"18, 19",2025-05-31 22:00:00,EPLEE,737,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:25:00,2025-05-31 22:00:00,2025-05-31 21:25:00,2025-05-31 22:00:00,0 days 00:35:00,35.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-31 21:30:00,آتا,TBZ5670,یزد,پرواز كرد,"24, 25",2025-05-31 21:39:00,EPTAJ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:30:00,2025-05-31 21:39:00,2025-05-31 21:30:00,2025-05-31 21:39:00,0 days 00:09:00,9.0,Saturday,0,0,0,0,Spring,Night,On Time,1,21
2025-05-31 21:30:00,کیش ایر,KIS7025,كيش,پرواز كرد,"9, 10",2025-05-31 21:46:00,EPLCM,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 21:30:00,2025-05-31 21:46:00,2025-05-31 21:30:00,2025-05-31 21:46:00,0 days 00:16:00,16.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-31 22:00:00,ایران ایر,IRA260,مشهد,پرواز كرد,"5, 6",2025-05-31 22:13:00,EPIEP,A319,فرودگاه مهرآباد,Domestic Departure,2025-05-31 22:00:00,2025-05-31 22:13:00,2025-05-31 22:00:00,2025-05-31 22:13:00,0 days 00:13:00,13.0,Saturday,0,0,0,0,Spring,Night,On Time,1,22
2025-05-31 22:05:00,کارون,KRU2610,دزفول,پرواز كرد,"16, 17",2025-05-31 23:16:00,EPMIS,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 22:05:00,2025-05-31 23:16:00,2025-05-31 22:05:00,2025-05-31 23:16:00,0 days 01:11:00,71.0,Saturday,0,0,0,0,Spring,Night,Late,1,22
2025-05-28 20:00:00,ایران ایرتور,IRB966,مشهد,پرواز كرد,"7, 8",2025-05-28 22:35:00,EPMDF,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-28 20:00:00,2025-05-28 22:35:00,2025-05-28 20:00:00,2025-05-28 22:35:00,0 days 02:35:00,155.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-31 22:10:00,آتا,TBZ5627,اهواز,پرواز كرد,"28, 29",2025-05-31 23:27:00,EPTAH,737,فرودگاه مهرآباد,Domestic Departure,2025-05-31 22:10:00,2025-05-31 23:27:00,2025-05-31 22:10:00,2025-05-31 23:27:00,0 days 01:17:00,77.0,Saturday,0,0,0,0,Spring,Night,Late,1,22
2025-05-31 22:30:00,چابهار,IRU7642,اهواز,پرواز كرد,6,2025-05-31 23:13:00,EPSEB,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-31 22:30:00,2025-05-31 23:13:00,2025-05-31 22:30:00,2025-05-31 23:13:00,0 days 00:43:00,43.0,Saturday,0,0,0,0,Spring,Night,Late,1,22
2025-05-31 22:30:00,یزد ایر,DZD9443,یزد,پرواز كرد,"12, 13",2025-05-31 22:33:00,EPMOH,rj100,فرودگاه مهرآباد,Domestic Departure,2025-05-31 22:30:00,2025-05-31 22:33:00,2025-05-31 22:30:00,2025-05-31 22:33:00,0 days 00:03:00,3.0,Saturday,0,0,0,0,Spring,Night,On Time,1,22
2025-05-31 22:35:00,کیش ایر,KIS7151,شیراز,پرواز كرد,"11, 12",2025-05-31 23:21:00,EPLCK,MD82,فرودگاه مهرآباد,Domestic Departure,2025-05-31 22:35:00,2025-05-31 23:21:00,2025-05-31 22:35:00,2025-05-31 23:21:00,0 days 00:46:00,46.0,Saturday,0,0,0,0,Spring,Night,Late,1,22
2025-05-31 22:35:00,ماهان,IRM1071,زاهدان,پرواز كرد,23,2025-05-31 22:50:00,EPMOC,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-31 22:35:00,2025-05-31 22:50:00,2025-05-31 22:35:00,2025-05-31 22:50:00,0 days 00:15:00,15.0,Saturday,0,0,0,0,Spring,Night,On Time,1,22
2025-05-31 23:25:00,کارون,KRU2620,اهواز,پرواز كرد,"14, 15",2025-05-31 23:39:00,EPJIA,737,فرودگاه مهرآباد,Domestic Departure,2025-05-31 23:25:00,2025-05-31 23:39:00,2025-05-31 23:25:00,2025-05-31 23:39:00,0 days 00:14:00,14.0,Saturday,0,0,0,0,Spring,Night,On Time,1,23
2025-06-04 01:00:00,کارون,KRU2674,اهواز,پرواز كرد,"16, 17",2025-06-04 02:05:00,EPJIA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-06-04 01:00:00,2025-06-04 02:05:00,2025-06-04 01:00:00,2025-06-04 02:05:00,0 days 01:05:00,65.0,Wednesday,0,0,0,1,Spring,Night,Late,1,1
2025-06-04 03:30:00,کیش ایر,KIS7085,یزد,پرواز كرد,"9, 10",2025-06-04 03:41:00,EPLCL,MD82,فرودگاه مهرآباد,Domestic Departure,2025-06-04 03:30:00,2025-06-04 03:41:00,2025-06-04 03:30:00,2025-06-04 03:41:00,0 days 00:11:00,11.0,Wednesday,0,0,0,1,Spring,Night,On Time,1,3
2025-06-04 04:00:00,فلای پرشیا,FPI7438,مشهد,پرواز كرد,"18, 19",2025-06-04 04:07:00,EPFPC,737-700,فرودگاه مهرآباد,Domestic Departure,2025-06-04 04:00:00,2025-06-04 04:07:00,2025-06-04 04:00:00,2025-06-04 04:07:00,0 days 00:07:00,7.0,Wednesday,0,0,0,1,Spring,Night,On Time,1,4
2025-06-04 04:30:00,آتا,TBZ5610,تبریز,پرواز كرد,11,2025-06-04 04:38:00,EPTAZ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 04:30:00,2025-06-04 04:38:00,2025-06-04 04:30:00,2025-06-04 04:38:00,0 days 00:08:00,8.0,Wednesday,0,0,0,1,Spring,Night,On Time,1,4
2025-06-04 04:30:00,ساها,IRZ158,شیراز,پرواز كرد,"10, 11",2025-06-04 04:41:00,EPSII,737-700,فرودگاه مهرآباد,Domestic Departure,2025-06-04 04:30:00,2025-06-04 04:41:00,2025-06-04 04:30:00,2025-06-04 04:41:00,0 days 00:11:00,11.0,Wednesday,0,0,0,1,Spring,Night,On Time,1,4
2025-06-04 04:35:00,آتا,TBZ5693,اهواز,پرواز كرد,"12, 13",2025-06-04 04:47:00,EPTAL,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 04:35:00,2025-06-04 04:47:00,2025-06-04 04:35:00,2025-06-04 04:47:00,0 days 00:12:00,12.0,Wednesday,0,0,0,1,Spring,Night,On Time,1,4
2025-06-04 04:45:00,پويا,PYA2314,یزد,پرواز كرد,14,2025-06-04 04:54:00,EPPUR,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-06-04 04:45:00,2025-06-04 04:54:00,2025-06-04 04:45:00,2025-06-04 04:54:00,0 days 00:09:00,9.0,Wednesday,0,0,0,1,Spring,Night,On Time,1,4
2025-06-04 04:55:00,وارش,VRH5818,مشهد,پرواز كرد,3,2025-06-04 06:20:00,EPVBM,B737,فرودگاه مهرآباد,Domestic Departure,2025-06-04 04:55:00,2025-06-04 06:20:00,2025-06-04 04:55:00,2025-06-04 06:20:00,0 days 01:25:00,85.0,Wednesday,0,0,0,1,Spring,Night,Late,1,4
2025-06-04 05:00:00,قدر ایر,SEP2702,اهواز,پرواز كرد,"12, 13",2025-06-04 05:14:00,,AN74,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:00:00,2025-06-04 05:14:00,2025-06-04 05:00:00,2025-06-04 05:14:00,0 days 00:14:00,14.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,5
2025-06-04 05:00:00,معراج,MRJ2816,عسلویه,پرواز كرد,"18, 19",2025-06-04 06:03:00,EPSSN,A321,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:00:00,2025-06-04 06:03:00,2025-06-04 05:00:00,2025-06-04 06:03:00,0 days 01:03:00,63.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,5
2025-06-04 05:10:00,چابهار,IRU7660,مشهد,پرواز كرد,5,2025-06-04 05:21:00,EPCBI,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:10:00,2025-06-04 05:21:00,2025-06-04 05:10:00,2025-06-04 05:21:00,0 days 00:11:00,11.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,5
2025-06-04 05:20:00,وارش,VRH5918,عسلویه,پرواز كرد,4,2025-06-04 06:30:00,EPVAK,737-700,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:20:00,2025-06-04 06:30:00,2025-06-04 05:20:00,2025-06-04 06:30:00,0 days 01:10:00,70.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,5
2025-06-04 05:20:00,ساها,IRZ162,مشهد,پرواز كرد,"6, 7",2025-06-04 05:29:00,EPSIJ,737-700,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:20:00,2025-06-04 05:29:00,2025-06-04 05:20:00,2025-06-04 05:29:00,0 days 00:09:00,9.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,5
2025-06-04 05:25:00,پارس ایر,PRS4492,آغاجاری,پرواز كرد,21,2025-06-04 05:31:00,EPPRA,CRJ200,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:25:00,2025-06-04 05:31:00,2025-06-04 05:25:00,2025-06-04 05:31:00,0 days 00:06:00,6.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,5
2025-06-04 05:40:00,پارس ایر,PRS5400,مشهد,پرواز كرد,"18, 19",2025-06-04 06:05:00,EPPAM,B737,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:40:00,2025-06-04 06:05:00,2025-06-04 05:40:00,2025-06-04 06:05:00,0 days 00:25:00,25.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,5
2025-06-04 05:45:00,پارس ایر,PRS4480,مشهد,پرواز كرد,"20, 21",2025-06-04 07:44:00,EPPAO,B737,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:45:00,2025-06-04 07:44:00,2025-06-04 05:45:00,2025-06-04 07:44:00,0 days 01:59:00,119.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,5
2025-06-04 05:45:00,آساجت,SJT8604,عسلویه,پرواز كرد,22,2025-06-04 06:15:00,EPJEK,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:45:00,2025-06-04 06:15:00,2025-06-04 05:45:00,2025-06-04 06:15:00,0 days 00:30:00,30.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,5
2025-06-04 05:50:00,کاسپین,CPN016,چابهار,پرواز كرد,"10, 11",2025-06-04 06:12:00,EPCAS,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:50:00,2025-06-04 06:12:00,2025-06-04 05:50:00,2025-06-04 06:12:00,0 days 00:22:00,22.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,5
2025-06-04 05:55:00,قشم ایر,QSM1238,خارگ,پرواز كرد,15,2025-06-04 06:09:00,EPFQV,RJ100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 05:55:00,2025-06-04 06:09:00,2025-06-04 05:55:00,2025-06-04 06:09:00,0 days 00:14:00,14.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,5
2025-06-04 06:00:00,کارون,KRU2586,سیری,پرواز كرد,21,2025-06-04 06:17:00,EPAWZ,F100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:00:00,2025-06-04 06:17:00,2025-06-04 06:00:00,2025-06-04 06:17:00,0 days 00:17:00,17.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 06:05:00,ماهان,IRM1085,زابل,پرواز كرد,25,2025-06-04 06:24:00,EPMEU,146-200,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:05:00,2025-06-04 06:24:00,2025-06-04 06:05:00,2025-06-04 06:24:00,0 days 00:19:00,19.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 06:10:00,آتا,TBZ5729,مشهد,پرواز كرد,"12, 13",2025-06-04 12:45:00,EPTAJ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:10:00,2025-06-04 12:45:00,2025-06-04 06:10:00,2025-06-04 12:45:00,0 days 06:35:00,395.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 06:25:00,وارش,VRH5876,مشهد,پرواز كرد,3,2025-06-04 07:30:00,EPVAR,B737,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:25:00,2025-06-04 07:30:00,2025-06-04 06:25:00,2025-06-04 07:30:00,0 days 01:05:00,65.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 06:30:00,ایران ایرتور,IRB912,بندرعباس,پرواز كرد,"9, 10",2025-06-04 06:42:00,EPMDD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:30:00,2025-06-04 06:42:00,2025-06-04 06:30:00,2025-06-04 06:42:00,0 days 00:12:00,12.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,6
2025-06-04 06:30:00,ایران ایر,IRA236,شیراز/بندرلنگه,پرواز كرد,"3, 4",2025-06-04 06:39:00,EPCFR,F100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:30:00,2025-06-04 06:39:00,2025-06-04 06:30:00,2025-06-04 06:39:00,0 days 00:09:00,9.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,6
